Date/Time	P1-P2	P1	P2	T	TOB1	TOB2		
5/08/2009 4:21:08		3,201						
5/08/2009 4:36:08		3,202						
5/08/2009 4:51:08		3,202						
5/08/2009 5:06:08		3,202						
5/08/2009 5:21:08		3,202						
5/08/2009 5:36:08		3,202						
5/08/2009 5:51:08		3,203						
5/08/2009 6:06:08		3,203						
5/08/2009 6:21:08		3,203						
5/08/2009 6:36:08		3,203						
5/08/2009 6:51:08		3,203						
5/08/2009 7:06:08		3,203						
5/08/2009 7:21:08		3,203						
5/08/2009 7:36:08		3,203						
5/08/2009 7:51:08		3,203						
5/08/2009 8:06:08		3,203						
5/08/2009 8:21:08		3,203						
5/08/2009 8:36:08		3,203						
5/08/2009 8:51:08		3,203						
5/08/2009 9:06:08		3,203						
5/08/2009 9:21:08		3,203						
5/08/2009 9:36:08		3,203						
5/08/2009 9:51:08		3,203						
5/08/2009 10:06:08		3,202						
5/08/2009 10:21:08		3,202						
5/08/2009 10:36:08		3,202						
5/08/2009 10:51:08		3,201						
5/08/2009 11:06:08		3,201						
5/08/2009 11:21:08		3,201						
5/08/2009 11:36:08		3,200						
5/08/2009 11:51:08		3,200						
5/08/2009 12:06:08		3,200						
5/08/2009 12:21:08		3,199						
5/08/2009 12:36:08		3,199						
5/08/2009 12:51:08		3,198						
5/08/2009 13:06:08		3,198						
5/08/2009 13:21:08		3,198						
5/08/2009 13:36:08		3,198						
5/08/2009 13:51:08		3,198						
5/08/2009 14:06:08		3,197						
5/08/2009 14:21:08		3,197						
5/08/2009 14:36:08		3,197						
5/08/2009 14:51:08		3,197						
5/08/2009 15:06:08		3,197						
5/08/2009 15:21:08		3,196						
5/08/2009 15:36:08		3,196						
5/08/2009 15:51:08		3,196						
5/08/2009 16:06:08		3,196						
5/08/2009 16:21:08		3,196						
5/08/2009 16:36:08		3,196						
5/08/2009 16:51:08		3,195						
5/08/2009 17:06:08		3,195						
5/08/2009 17:21:08		3,195						
5/08/2009 17:36:08		3,195						
5/08/2009 17:51:08		3,196						
5/08/2009 18:06:08		3,195						
5/08/2009 18:21:08		3,195						
5/08/2009 18:36:08		3,195						
5/08/2009 18:51:08		3,196						
5/08/2009 19:06:08		3,196						
5/08/2009 19:21:08		3,196						
5/08/2009 19:36:08		3,196						
5/08/2009 19:51:08		3,196						
5/08/2009 20:06:08		3,196						
5/08/2009 20:21:08		3,196						
5/08/2009 20:36:08		3,196						
5/08/2009 20:51:08		3,196						
5/08/2009 21:06:08		3,196						
5/08/2009 21:21:08		3,196						
5/08/2009 21:36:08		3,197						
5/08/2009 21:51:08		3,197						
5/08/2009 22:06:08		3,197						
5/08/2009 22:21:08		3,197						
5/08/2009 22:36:08		3,197						
5/08/2009 22:51:08		3,197						
5/08/2009 23:06:08		3,197						
5/08/2009 23:21:08		3,197						
5/08/2009 23:36:08		3,197						
5/08/2009 23:51:08		3,197						
6/08/2009 0:06:08		3,198						
6/08/2009 0:21:08		3,198						
6/08/2009 0:36:08		3,198						
6/08/2009 0:51:08		3,198						
6/08/2009 1:06:08		3,198						
6/08/2009 1:21:08		3,198						
6/08/2009 1:36:08		3,198						
6/08/2009 1:51:08		3,198						
6/08/2009 2:06:08		3,198						
6/08/2009 2:21:08		3,199						
6/08/2009 2:36:08		3,199						
6/08/2009 2:51:08		3,199						
6/08/2009 3:06:08		3,199						
6/08/2009 3:21:08		3,199						
6/08/2009 3:36:08		3,199						
6/08/2009 3:51:08		3,200						
6/08/2009 4:06:08		3,200						
6/08/2009 4:21:08		3,200						
6/08/2009 4:36:08		3,199						
6/08/2009 4:51:08		3,200						
6/08/2009 5:06:08		3,200						
6/08/2009 5:21:08		3,200						
6/08/2009 5:36:08		3,200						
6/08/2009 5:51:08		3,199						
6/08/2009 6:06:08		3,199						
6/08/2009 6:21:08		3,199						
6/08/2009 6:36:08		3,198						
6/08/2009 6:51:08		3,198						
6/08/2009 7:06:08		3,197						
6/08/2009 7:21:08		3,197						
6/08/2009 7:36:08		3,197						
6/08/2009 7:51:08		3,197						
6/08/2009 8:06:08		3,196						
6/08/2009 8:21:08		3,196						
6/08/2009 8:36:08		3,195						
6/08/2009 8:51:08		3,195						
6/08/2009 9:06:08		3,195						
6/08/2009 9:21:08		3,194						
6/08/2009 9:36:08		3,194						
6/08/2009 9:51:08		3,194						
6/08/2009 10:06:08		3,194						
6/08/2009 10:21:08		3,194						
6/08/2009 10:36:08		3,193						
6/08/2009 10:51:08		3,193						
6/08/2009 11:06:08		3,193						
6/08/2009 11:21:08		3,193						
6/08/2009 11:36:08		3,192						
6/08/2009 11:51:08		3,192						
6/08/2009 12:06:08		3,192						
6/08/2009 12:21:08		3,192						
6/08/2009 12:36:08		3,192						
6/08/2009 12:51:08		3,192						
6/08/2009 13:06:08		3,187						
								
